word_or_ID,normalised_for_matching,exclusion_type,decided_by,date,reason,status_in_v5_today,breaches_this_exclusion,where_the_original_record_lives,on_tagging_stoplist
Development model,development model,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Digital,digital,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Digital readiness,digital readines,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Digital sequence information,digital sequence information,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,Andreea: already as term,the label of INT_200 'Digital sequence information' - not present as a synonym,no - not a synonym; the word is this concept's own label,her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
DUS protocol,du protocol,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Early finance,early finance,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Economic empowerment,economic empowerment,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",present as SYNONYM of OTC_033,no - NOT-A-DEFECT: Andreea added it herself in the sheet on OTC_033,her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Emissions inventory,emission inventory,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,Andreea: syn for Greenhouse gas inventory,present as SYNONYM of OUT_111,"no - her own note asks for the synonym, which is what v5 has",her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Evaluation,evaluation,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Evidence,evidence,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Farm aggregation,farm aggregation,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Farmer-herder conflict,farmer herder conflict,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Farmer training,farmer training,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Fertilizer use,fertilizer use,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Field school,field school,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Finance tracking,finance tracking,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Forage availability,forage availability,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",present as SYNONYM of OTC_138,"YES - excluded with no exception noted, yet present as a synonym",her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Gender,gender,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Gene bank,gene bank,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Genetic erosion,genetic erosion,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Genetic map,genetic map,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Governance model,governance model,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Grazing land degradation,grazing land degradation,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Grazing land tenure,grazing land tenure,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Green finance,green finance,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Greenhouse,greenhouse,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Greenhouse gas calculator,greenhouse ga calculator,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",present as SYNONYM of OUT_110,no - NOT-A-DEFECT: Andreea added it herself in the sheet on OUT_110,her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Greenhouse gas intensity,greenhouse ga intensity,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,Andreea: added | syn for Emission intensity,present as SYNONYM of OTC_108,"no - her own note asks for the synonym, which is what v5 has",her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Groundwater,groundwater,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Groundwater level,groundwater level,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Habitat conservation,habitat conservation,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,Andreea: already there,absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Health management,health management,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Healthy diet,healthy diet,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,Andreea: already there,the label of INT_192 'Healthy diet' - not present as a synonym,no - not a synonym; the word is this concept's own label,her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Heat-tolerant vaccine,heat tolerant vaccine,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Hybrid,hybrid,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Hybrid variety,hybrid variety,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",the label of OUT_119 'Hybrid variety' - not present as a synonym,no - not a synonym; the word is this concept's own label,her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Hydrology,hydrology,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
ice straw value chain,ice straw value chain,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Impact,impact,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Implementation model,implementation model,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Inclusion system,inclusion system,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Index insurance guide,index insurance guide,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Infrastructure investment,infrastructure investment,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Institutions,institution,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Insurance-backed agricultural credit,insurance backed agricultural credit,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Intervention,intervention,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Invasive species management,invasive specie management,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Irregular migration,irregular migration,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Irrigation access,irrigation acces,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Irrigation monitoring,irrigation monitoring,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Irrigation water use,irrigation water use,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Just transition planning,just transition planning,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Land degradation monitoring,land degradation monitoring,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Land use,land use,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Land use change,land use change,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Land use planning,land use planning,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Landscape,landscape,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Learning alliance,learning alliance,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Livestock model,livestock model,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Local,local,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Long-term,long term,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Management,management,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Market access,market acces,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Market intelligence,market intelligence,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",present as SYNONYM of OUT_068,no - NOT-A-DEFECT: Andreea added it herself in the sheet on OUT_068,her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Market intelligence system,market intelligence system,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Marketing,marketing,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Meteorological agency 0 syn for Nat met service,meteorological agency 0 syn for nat met service,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Mobility corridor,mobility corridor,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,Andreea: added as syn,present as SYNONYM of INT_194,"no - her own note asks for the synonym, which is what v5 has",her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Model application,model application,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Moisture conservation,moisture conservation,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Non-market,non market,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Outcome,outcome,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Pastoral mobility,pastoral mobility,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,Andreea: added as syn,present as SYNONYM of INT_194,"no - her own note asks for the synonym, which is what v5 has",her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Policy,policy,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Policy adoption,policy adoption,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Policy network,policy network,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Potato psyllid,potato psyllid,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Protection,protection,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Publication,publication,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Rainfall change,rainfall change,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Rangeland conversion,rangeland conversion,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Rangeland degradation,rangeland degradation,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Rangeland monitoring,rangeland monitoring,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Rangeland rehabilitation,rangeland rehabilitation,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,Andreea: syn for Rangeland restorestoration,present as SYNONYM of INT_072,"no - her own note asks for the synonym, which is what v5 has",her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Resilience building,resilience building,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Resilience finance,resilience finance,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Restoration,restoration,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Result,result,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Rice farmer,rice farmer,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Rice straw value chain,rice straw value chain,NEVER-ADD-AS-SYNONYM,taxonomy review,2026-09-03,Andreea 2026-09: do-not-include,absent,"no - absent, as excluded",synonym_review_UPDATED.xlsx,"YES - absent, so the pipeline could still propose it"
Seed governance,seed governance,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Seed producer,seed producer,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Sensor network,sensor network,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Social norm,social norm,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Soil,soil,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Soil data,soil data,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Soil erosion estimate,soil erosion estimate,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Soil moisture,soil moisture,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",the label of CDI_15 'Soil moisture' - not present as a synonym,no - not a synonym; the word is this concept's own label,her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Soil organic carbon sequestration,soil organic carbon sequestration,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Sorghum system,sorghum system,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Speed breeding,speed breeding,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Straw mulch,straw mulch,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Sustainable diet,sustainable diet,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,Andreea: syn for Healthy diet,present as SYNONYM of INT_192,"no - her own note asks for the synonym, which is what v5 has",her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Sustainable management,sustainable management,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Systems,system,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Technological,technological,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Territorial capacity,territorial capacity,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Tilapia strain,tilapia strain,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Transparency framework,transparency framework,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
